text,label
é um longo caminho do Dark e Intelligent Warning Cry de Orwell (1984),-1
"Um filme de maioridade que evita os clichês de desenho animado e o humor zombeteiro do gênero, pois fornece uma nova visão de um tipo antigo-",1
o filme perfeito,1
desperdiçar ardentemente o tempo dos telespectadores com um gobbler como este,-1
Franquia de sweep-sweeping predecessor,1
Ele sai sem pretensões e entrega muito tempo,1
"veja quantas vezes eles conseguem trabalhar as palavras "" radical "" ou "" suck "" em uma frase",-1
dar-lhe o suficiente para se sentir bem sobre,1
inesperadamente perspicaz,1
as comédias românticas de allen tão pertinentes e duradouras,1
"é um filme extraordinário, não menos",1
uma dúvida,-1
Maudlin ou,-1
com a sabedoria e humor de seus súditos,1
um filme adolescente festeiro que escalda como ácido.,-1
"a história Wan, pouco esboçada",-1
proporcionar os momentos mais engraçados nesta comédia estranhamente doce sobre patrulheiros rodoviários brincalhões,1
esta comédia romântica faz a pergunta quanto souvlaki você pode tomar antes que a indigestão se instale.,-1
Mais uma vez deslumbrando e encanta -nos,1
que sob a superfície familiar e engraçada é uma história muito maior e muito mais significativa do que aquela em que os pequenos homens verdes vêm à terra para fins de colheita,1
"Aspira a ser mais do que outro clone "" Best Man "", tecendo um tema ao longo deste filme engraçado",1
"impressiona como uma adaptação habilmente montada, altamente polida e profissional... quase tão arrepiante e perturbadora quanto 'Manhunter'.",1
Falha em construir uma história com um traço de interesse dramático,-1
mas também vem com a preguiça e arrogância de quem já sabe que está vencido.,-1
"É um filme de vaidade assustador que, sem dúvida, paga o que a dívida Miramax sentiu que deviam a Benigni.",-1
rir de,1
", futuros empreendimentos de lagarto precisarão aderir mais de perto às leis do riso",-1
um vazio filosófico,-1
personagens improváveis e um sentido autoconsciente,-1
inteligência ou invenção,1
Quente na madeira prova mais uma vez que um homem em arrasto não está dentro e de si mesmo engraçado.,-1
irremediavelmente juvenil,-1
Shakespeariano -tanto em profundidade quanto na amplitude -,1
estilo de direção exclusiva,1
necessário para dar a este slugfest cômico algum coração,-1
sinto mais como um grito ininterrupto por atenção,-1
batida de hip hop,1
Sinta-se mais como conceitos literários do que humanos de carne e sangue,-1
Sem explicação,-1
mais engraçado e,1
"Uma peça fria, remota e emocionalmente distante... tão monótona que seu slogan deve ser",-1
começa espirituoso e sofisticado e você,1
uma picape européia barata,-1
", mas o que realmente diferencia o filme é a recusa de Debrauwer em apertar os botões emocionais fáceis",1
"brilha em todos os personagens, pois a direção é realizada de forma inteligente",1
Torne os medos primordiais dos jovens que tentam lidar com a natureza misteriosa e brutal dos adultos,1
liderar um grupo de amigos talentosos a perder,1
"É apenas estranheza por uma questão de estranheza e, onde a natureza humana deve ser agradante, é apenas irritante.",-1
Este retrato gentil e hipnotizante,1
"genial é o conceito , esta é uma daquelas raras fotos pelas quais você torce o tempo todo ,",1
atrai o público para a dor inexplicável e as excentricidades associadas ao conceito de perda,1
"unidos em pedaços de corrida à meia -noite e 48 horas (e, nesse caso, Shrek)",-1
"está tão ocupado fazendo referência a outros filmes e tentando ser outros filmes que não consegue ter coração, mente ou humor próprio",-1
"falta-lhe a compaixão, o bom humor e o nível de perspicácia que fizeram do primeiro filme de (eyre) uma espécie de sucesso adormecido.",-1
lida com isso da maneira mais inesperada,1
Aqueles eternamente dedicados à insanidade do preto terão um bom tempo intermitentemente.,1
obscenamente ruim,-1
devastadoramente,-1
Eu não vejo o ponto,-1
sai como uma imitação ruim do bardo,-1
que excita a imaginação e faz cócegas no osso engraçado,1
um de seus pontos fortes,1
de obra -prima,1
nesse sonho hispânico papel com um entusiasmo,1
duro ou simplesmente ruim,-1
faz essas vidas contar,1
arranca risadas da plateia --,1
um estímulo delicioso,1
não tem sentido,-1
de isolamento e frustração,-1
tiro vencedor,1
"de sua música ou palhaçadas cômicas, mas através do prazer perverso de assistir a Disney raspar o fundo de seu próprio barril de cracker",-1
"sentindo-se culpado por isso... então , milagre dos milagres , o filme dá uma reviravolta.",1
Lewis,1
que não há outra razão para que alguém se preocupe em lembrá-lo,-1
"Bogdanovich coloca a história em perspectiva e, através da notável performance de Kirsten Dunst, ele mostra Davies como uma jovem de grande charme, generosidade e diplomacia.",1
pai clichê,-1
tensão doméstica e infelicidade,-1
"O esforço é sincero e os resultados são honestos, mas o filme é tão sombrio que é dificilmente assistível",-1
chamado de melhor filme coreano de 2002,1
Uma das melhores rocha,1
Isso o obriga a ver as pessoas fazendo coisas desagradáveis um para o outro e a si mesmas,1
da torta de bilheteria do feriado,1
aspirantes anegantes e monótonos,-1
"a saraivada de balas, nenhuma das quais parece atingir",-1
como um poema extenso e aberto do que uma história tradicionalmente estruturada,1
"é tão convincente quanto qualquer outro arnie musclefest, mas tem muita ressonância com eventos do mundo real e",-1
odiar,-1
ser hipnotizado,1
As pessoas que amavam o Paradiso de 1989 preferem esta nova versão,1
muita energia,1
por seu sucesso em um espectador de paciente,1
"enquanto a tatuagem se baseia fortemente em sete e no silêncio dos cordeiros , ela consegue manter um nível de intriga sofisticada e personagens em escala humana que atraem o público.",1
este pode ser o filme mais forte de Burns desde os irmãos McMullen.,1
recusado,-1
"oportuno, explodido",1
UNDRAMÁTICO,-1
a pilha de ações inúteis,-1
Morton merece uma indicação ao Oscar.,1
peças de personagens estranhamente envolventes e imprevisíveis,1
eficiência e um carinho pelo período,1
"consegue realizar o que poucas sequências podem - é igual ao original e, de certa forma, até melhorar",1
não funciona.,-1
não é meramente ofensivo,-1
Conte uma história sobre a Guerra do Vietnã antes da patologia estabelecida em,1
irriga nossas almas.,1
uma pitada de humor,1
Com um grande coração,1
"Uma aventura rolante para você e todos os seus companheiros, independentemente da idade deles",1
seu prazer mais imediato e mais óbvio,1
"Há risadas em abundância e, como um bônus, os espectadores não precisam se preocupar em serem submetidos a peidos, urina, fezes, sêmen ou qualquer outra substâncias sujas que invadiram as comédias modernas",1
"Um daqueles filmes raros que parece que não foi escrito para ninguém, mas de alguma forma consegue convencer quase todo mundo de que foi colocado na tela, apenas para eles.",1
"fez um documentário decente de ""introdução""",1
"nos faz ver questões familiares, como racismo e homofobia, de uma maneira nova.",1
O filme passa por cima do limite e mata todos os sentidos de credibilidade,-1
"Uma sátira além da lança, o piquenique de Teddy Bears entre as estreias mais lamentáveis de direção de um estimado escritor-ator.",-1
Emocional,-1
filmes com coragem de exagerar e filmes que não se importam em ser estúpidos,1
O público -alvo não se formou na escola secundária,-1
este drama intrincadamente estruturado e bem realizado,1
abraçando,1
O filme Um teste de Litmus do Cellulóide para o pedigree intelectual e emocional do seu encontro e um gigante passo para trás para um diretor que eu admiro,-1
"Uma meditação sobre fé e loucura, a fragilidade é o material de giro de sangue.",1
Uma coleção bastante apática,-1
além de sua franquia de varredura do Oscar predecessor,1
"quase todo mundo que cresce acredita que sua família deve se parecer com "" a família addams "" para todos que olham",1
fui chamado de freddy é molestado por um cachorro,-1
Hustler MacHey MacH,-1
"Inutilantemente redundante e descaradamente, grreve em dinheiro do que a maioria das sequências de terror de terceira categoria",-1
"o filme está repleto de observações humorísticas sobre o absurdo geral da vida moderna vista através dos olhos de quem está de fora, mas habilmente consegue evitar muitos dos estereótipos condescendentes que tantas vezes afligem os filmes que tratam de doentes mentais.",1
que é principalmente um furo,-1
uma mistura divertida de drama de época e farsa que deve agradar aos fãs de história,1
Suspeito que você esteja tão entediado assistindo Morvern Callar como os personagens.,-1
"os problemas e personagens que ele revela são universais e envolventes, e o filme em si – assim como seu elenco encantador – é tão alegre, bonito e talentoso que realmente conquistou meu coração.",1
amo esse filme,1
"... Os esforços de sua estrela, Kline, para emprestar alguma dignidade a uma história idiota são inúteis.",-1
plana como as areias sujas de sua comunidade titular,-1
"Doses liberais de humor sombrio, fotografia externa deslumbrante e uma performances sólidas estáveis de sólidas",1
"é mal editado, muitas vezes dirigido desajeitadamente e sofre com a adição de uma sequência pré-crédito totalmente desnecessária, projetada para dar a alguns dos personagens uma `história de fundo",-1
funciona sem problemas,1
com um desempenho assustador e mortal,1
"Pode querer fazer uma verificação da realidade antes de pagar o preço completo do bilhete para ver "" Simone "" e considerar um aluguel de DVD.",-1
colocado no panteão do melhor dos swashbucklers,1
um passeio satisfatoriamente perturbador,1
bom trabalho como qualquer um,1
", inteligente e complicado",1
Os momentos íntimos e desprotegidos de pessoas que vivem em casas incomuns -,-1
são muito valiosos nos dias de hoje,1
"( i ) certamente é louvável que o filme lide com questões polêmicas em um contexto cômico , mas a barbearia não é tão engraçada quanto deveria ser.",-1
que o único roubo que sabíamos,-1
lindo de assistir e,1
acentuando,1
sem quartel para quem procura extrair uma história coesa de seu tempo de execução de 2 horas e meia,-1
Um elenco maravilhoso,1
cume,1
os pedaços verdadeiramente engraçados,1
é tão doloroso.,-1
beleza americana cheira mal,-1
"Enboto com simbolismo pesado, psicologia da loja de centavos e inúmeras fotos cênicas que fazem 105 minutos parecem duas vezes maiores",-1
sem nenhum de seu senso de diversão ou energia,-1
seja o miau do gato,1
"é simplesmente estúpido, irrelevante e profundamente",-1
"Wonderland Adventure, um thriller de perseguidores, e",1
ser parte de,1
História do cinema como o único filme de todos os tempos,1
vem de uma renomada cultura cinematográfica indiana que permite aos americanos finalmente se divertir com seu esplendor,1
vencedores do oscar realizados,1
"daqueles profissionais subestimados que merecem, mas raramente o recebem",1
Nos surpreendemos com o quanto nos preocupamos com a história,1
um baixo de todos os tempos,-1
gostei apenas,1
"reagindo a isso - sentindo-se parte de suas grandes localizações,",1
entregue com tanta convicção de que é difícil não ser levado,1
Introdução colorida e vibrante,1
o lento desfile da fragilidade humana te fascina,1
"O recurso de Famuyiwa lida com seu assunto de maneira inteligente e de bom gosto, em vez de nos forçar a suportar todos os artifícios da trama que o gênero ridículo de clichê pode oferecer.",1
uma risada entre eles,1
que gradualmente se esgueiram no público,1
Marvel fotográfico,1
é chocantemente ruim e absolutamente desnecessário.,-1
consegue performances vívidas de seu elenco e realiza algumas sequências de fantasia habilmente no estilo mcbeal.,1
"O resultado, por mais bem-intencionado que seja, ironicamente, apenas o tipo de homenagem descartável e cazinha de cozinha que ilustra por que o todo é frequentemente menor que a soma de suas partes em Hollywood de hoje.",-1
